"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"hastings","MN","US","light","900.0","Bright&#44 fast moving&#44 blinking lights up in the sky over Hastings&#44 Minnesota on August 5&#44 2012 at 10:20 pm.","44.7433333","-92.8522222","2012","8","5","22","20","2012","8","19"
"hastings","MN","US","oval","10.0","Small fast moving Cloud like looking UFOs > Moving in same direction at same fast speed.","44.7433333","-92.8522222","2009","10","31","20","30","2009","12","12"
"hastings","MN","US","triangle","120.0","Perfect semi circle vapor trail left as soundless UFO makes a turn-around overhead.","44.7433333","-92.8522222","1968","10","15","2","0","2000","12","2"
"hastings","MN","US","unknown","1.0","Strange flash of light that turned the sky blue","44.7433333","-92.8522222","2012","9","21","22","50","2012","9","24"
"hawley","MN","US","cigar","60.0","cigar streaking across the sky eastward","46.8808333","-96.3163889","2001","9","11","6","0","2007","2","24"
"hector","MN","US","rectangle","1800.0","Blue light coming from sky&#44  saw a pitch black rectangle unknown gliding to the right and back in the sky","44.7438889","-94.7152778","2013","4","21","22","0","2013","6","2"
"hermantown","MN","US","triangle","300.0","my feiance and I were driving home from a weekend out of town. We were driving south on hwy 53 just north of hermantown minnesota..When","46.8069444","-92.2380556","2000","9","10","21","10","2000","9","17"
"hibbing","MN","US","circle","900.0","we saw a strange light in the sky so we pulled over to the side of the road and watched in amazment as it moved with lighting speed","47.4272222","-92.9375","1987","4","21","22","30","1999","6","23"
"hibbing","MN","US","egg","1.5","object  seen in hibbing&#44 mn traveling west faster than any plane or comet and much lower than a shooting star and brighter than an airp","47.4272222","-92.9375","2008","10","31","21","50","2009","1","10"
"hibbing","MN","US","light","120.0","Lights disappearing and reappearing","47.4272222","-92.9375","2012","2","4","17","30","2012","2","10"
"hill city","MN","US","oval","1800.0","Something odd scared the hell out of me and I swear to god it was real","46.9933333","-93.5983333","1996","1","15","2","30","2002","12","23"
"hinckley","MN","US","sphere","600.0","Girlfriend and I were up in Hinckley&#44 MN at a friend&#39s cabin.  It was a clear sky with very little light polution and a lot of stars. I","46.0113889","-92.9441667","1997","7","15","1","0","2010","2","14"
"hollandale","MN","US","rectangle","1200.0","a hollandale mn strang object","43.7608333","-93.2038889","2010","11","28","0","1","2011","1","5"
"hopkins","MN","US","formation","300.0","Formation of red lights over Hopkins&#44 MN.","44.925","-93.4625","2013","11","28","19","45","2013","12","2"
"hopkins","MN","US","light","3600.0","6 lights which looked liked stars but were moving like the UFP&#39s seeon on TV","44.925","-93.4625","2009","11","7","2","30","2009","12","12"
"hopkins","MN","US","triangle","7.0","The first time it&#39s was about 11pm when my wife and I first saw it. It was going from east to west. It was triangle shape with five lig","44.925","-93.4625","2005","4","7","23","0","2005","4","16"
"howard lake","MN","US","triangle","600.0","Large&#44 triangular craft with three bright orange-yellow lights that faded out; was witnessed for approx. 10 minutes.","45.0608333","-94.0730556","2014","4","11","21","30","2014","4","18"
"hoyt lakes","MN","US","sphere","3.0","A bluish/green sphere dropped out of the sky and was observed at two different locations 65 miles apart.","47.5197222","-92.1383333","2008","2","21","20","39","2008","3","31"
"hubbard","MN","US","other","1800.0","It was the strangest blue light we had ever seen and then it changed and started following us all the way home.","46.8366667","-95.01","2004","6","30","1","15","2004","7","8"
"hugo","MN","US","light","2100.0","hovering lights that seemed to follow us around","45.16","-92.9930556","2001","7","15","13","0","2001","11","20"
"hugo","MN","US","light","30.0","Me and my friend witness a bright blue light moving rapidly across the sky. It moved across 60 degrees of the sky approximately&#44 then d","45.16","-92.9930556","2000","3","6","22","20","2000","3","7"
"hugo","MN","US","other","180.0","Two bright lights&#44 pentagonal in shape an red in color&#44 moved across the northern sky&#44 hovered&#44 then flew off quickly.","45.16","-92.9930556","2010","5","16","21","30","2010","6","3"
"hugo","MN","US","other","60.0","Flame in the sky","45.16","-92.9930556","2011","9","23","21","15","2011","10","10"
"hugo","MN","US","sphere","60.0","Two red&#44 glowing spheres were traveling in a manner that defied the laws of gravity and left the atmosphere with unexplainable speed.","45.16","-92.9930556","2010","4","13","22","30","2010","5","12"
"hugo","MN","US","unknown","240.0","Fiery-orange&#44 glowing spheres.  Hovering and then moving away at unusual speeds.","45.16","-92.9930556","2012","7","30","21","30","2012","8","5"
"hugo","MN","US","unknown","1200.0","On 6/15/13 9 crafts appeared and surrounded us in Hugo Minnesota with sudden changes in lighting and directions at times.","45.16","-92.9930556","2013","6","15","21","0","2013","7","3"
"hutchinson","MN","US","diamond","120.0","Slow moving diamond shaped flame.","44.8877778","-94.3694444","2013","12","27","19","40","2014","1","10"
"hutchinson","MN","US","light","600.0","Hovering aircraft","44.8877778","-94.3694444","2011","1","12","19","35","2011","1","31"
"international falls","MN","US","circle","5.0","round ball that looked like fire with flashing bottom falling out of the sky.","48.6011111","-93.4108333","2010","10","28","22","0","2010","11","21"
"international falls","MN","US","cross","2700.0","It was just after 10pm. and I was going to bed and I was going upstairs to my bedroom. As I got to my foyer I looked out my front door","48.6011111","-93.4108333","2010","3","31","22","0","2010","4","13"
"international falls","MN","US","light","180.0","Lights (on craft) moving in extremely rapid zig-zags through the night sky.","48.6011111","-93.4108333","2006","8","1","3","0","2008","3","31"
"international falls","MN","US","oval","15.0","Very small with pink and blue lights and could move very fast.  It flew very close  to us","48.6011111","-93.4108333","2011","9","4","2","0","2011","10","10"
"inver grove heights","MN","US","circle","1200.0","Stationary object in sky for about twenty minutes&#44 red flashes appear in the center","44.8480556","-93.0425","2006","5","2","19","15","2006","10","30"
"inver grove heights","MN","US","fireball","600.0","fireballsin sky","44.8480556","-93.0425","2009","9","12","22","0","2009","12","12"
"inver grove heights","MN","US","fireball","5.0","Looked like something about to crash.  ((NUFORC Note:  Possible meteor??  Other reports from MN for same date.  PD))","44.8480556","-93.0425","2009","12","11","1","15","2009","12","12"
"inver grove heights","MN","US","flash","120.0","My friend and I witnessed approximitly 12 greenish tinted lights standing still in the sky for approximitly 2 minutes...","44.8480556","-93.0425","2004","5","22","23","0","2004","6","4"
"inver grove heights","MN","US","formation","300.0","4 yellow-orange lights flying against busy Sunday night flight traffic.","44.8480556","-93.0425","2014","3","9","20","0","2014","3","18"
"inver grove heights","MN","US","light","2700.0","Bright string of stationary lights after tornadic storms baffles stormwatcher","44.8480556","-93.0425","2010","7","18","1","16","2010","7","19"
"inver grove heights","MN","US","light","1.0","Bright light shoots across the sky underneath the clouds and then vanishes.","44.8480556","-93.0425","2009","7","14","0","32","2009","8","5"
"isanti","MN","US","changing","6.0","Bright light in the sky changed shape or direction then disappeared.","45.4902778","-93.2475","2007","3","10","16","40","2007","4","27"
"isanti","MN","US","fireball","360.0","Saw a fireball up close with my wife and 4 year old son.","45.4902778","-93.2475","2013","8","22","20","50","2013","9","9"
"isanti","MN","US","fireball","5.0","Bright falling object with a blue trail.","45.4902778","-93.2475","2008","11","26","20","55","2009","1","10"
"isanti","MN","US","formation","300.0","2 Strange lights in a line formation.  ((NUFORC Note:  ISS and Space Shuttle in formation.  PD))","45.4902778","-93.2475","2009","9","8","21","0","2009","12","12"
"isanti","MN","US","other","20.0","This was a bright&#44 fast moving object that was in view for about 15 seconds before disappearing.","45.4902778","-93.2475","2010","5","8","22","25","2010","5","12"
"ivanhoe","MN","US","light","20.0","Looked like a star... only moving quickly across the sky.","44.4633333","-96.2469444","2001","8","11","22","50","2001","8","20"
"jenkins","MN","US","chevron","10.0","A chervon object floating in the sky suddenly drops towards the earth and disappears.","46.6461111","-94.3344444","2003","10","5","21","10","2003","10","15"
"jordan","MN","US","cigar","120.0","It was cigar shaped with a fin shaped tail it was very quiet it was silver and then changed to blue","44.6669444","-93.6266667","2000","9","26","13","0","2000","12","2"
"jordan","MN","US","fireball","4.0","I was out side at about 7:30 at night with my telescope&#44 when I happened to look up at the sky and saw what I at first thought was a sh","44.6669444","-93.6266667","2006","11","24","7","30","2006","12","7"
"jordan","MN","US","fireball","4.0","I was out side at about 7:30 at night with my telescope&#44 when I happened to look up at the sky and saw what I at first thought was a sh","44.6669444","-93.6266667","2006","11","24","19","30","2006","12","7"
"jordan","MN","US","other","25.0","Narrow&#44 long object with 3 green lights (top row)&#44 3 red lights (bottom row).","44.6669444","-93.6266667","2014","3","20","20","0","2014","3","21"
"jordan","MN","US","sphere","900.0","Very bright &quot;wing span&quot; lights too large to seem like a plane with about 5 green lights in circular pattern in back on  2 very low  pla","44.6669444","-93.6266667","2005","2","12","18","0","2005","2","22"
"jordan","MN","US","triangle","20.0","Large lights","44.6669444","-93.6266667","2007","1","20","21","1","2007","8","14"
"kabetogama","MN","US","light","7200.0","Lights in the sky - hunting opener - Kabetogama&#44 MN","48.4377778","-93.0272222","2011","11","5","5","0","2011","12","17"
"knife river","MN","US","sphere","720.0","Red Spheres seen heading over Lake Superior.","46.9494444","-91.7788889","2012","1","28","20","5","2012","2","3"
"knife river","MN","US","triangle","45.0","Triangle Lights over Lake Superior&#44 MN&#44 Aug 2001.","46.9494444","-91.7788889","2001","8","28","22","30","2010","7","10"
"la crescent","MN","US","formation","10.0","six strange lights in the sky over La Crescent MN","43.8280556","-91.3038889","2008","10","10","20","0","2008","10","31"
"lake elmo","MN","US","chevron","300.0","Six lights as bright as  staium lights on chevron shaped object hovering over grove of trees.6","44.9958333","-92.8791667","2001","10","14","20","45","2002","1","29"
"lake elmo","MN","US","chevron","300.0","5 mi sighting of a soundless chevron craft with six lights as bright as those on a baseball field .","44.9958333","-92.8791667","2001","11","14","20","45","2002","1","11"
"lake elmo","MN","US","unknown","240.0","A number of friends and I were at a party in lake elmo at around 1 am. We went outside for a smoke break on a cloudy and drizziling nig","44.9958333","-92.8791667","2008","3","12","1","0","2008","6","12"
"lakeville","MN","US","cigar","7.0","Neon Blue Shape with Soft White Center Shooting Across the Sky and Disappearing","44.6497222","-93.2425","2013","8","5","21","30","2013","8","30"
"lakeville","MN","US","circle","300.0","red&#44orange color. moved fast appeared fast then disappeared fast.","44.6497222","-93.2425","2012","5","17","21","0","2012","5","29"
"lakeville","MN","US","disk","300.0","A formation of large amber lights","44.6497222","-93.2425","2013","8","9","21","45","2013","8","30"
"lakeville","MN","US","fireball","300.0","Red light object in the Minnesota sky","44.6497222","-93.2425","2011","9","5","21","45","2011","10","10"
"lakeville","MN","US","formation","1200.0","10/3/2012 Lakeville&#44 MN; Formation sighting identified","44.6497222","-93.2425","2012","10","3","20","28","2013","2","4"
"lakeville","MN","US","formation","1200.0","9 white lights in a circular shape over the Lakeville/Burnsville area","44.6497222","-93.2425","2012","10","3","21","30","2012","10","30"
"lakeville","MN","US","formation","3600.0","Hovering objects with flashing lights viewed from a suburban area.  ((NUFORC Note:  Possibly a sighting of stars??  PD))","44.6497222","-93.2425","2011","9","10","20","30","2011","10","10"
"lakeville","MN","US","light","30.0","Bright light  formation moving at high rate of speed with no noise","44.6497222","-93.2425","2003","7","2","23","30","2003","7","16"
"lakeville","MN","US","light","4.0","Peculiar light streaks.","44.6497222","-93.2425","2007","5","25","21","0","2007","6","12"
"lakeville","MN","US","light","43200.0","Video of object over the Minneapolis metro area on 8-19-04","44.6497222","-93.2425","2004","8","19","17","0","2004","9","1"
"lakeville","MN","US","other","600.0","Pyramidal-shaped Craft Over Lakeville North High School Field","44.6497222","-93.2425","2010","7","4","21","0","2010","7","6"
"lakeville","MN","US","oval","90.0","((HOAX??))  Oval seen emitting haze&#44 and later&#44 smoke. Also took 2 pictures.","44.6497222","-93.2425","2014","5","7","17","30","2014","5","8"
"lakeville","MN","US","sphere","60.0","Three glowing orange balls in Minnesota on july 4th 2010","44.6497222","-93.2425","2010","7","4","22","30","2010","11","21"
"lakeville","MN","US","unknown","900.0","Four sperical orbs rotation counter-clockwise&#44 clockwise&#44 and stationary for about a 15min ((NUFORC Note:  Advertising lights??  PD))","44.6497222","-93.2425","2004","9","7","12","0","2004","9","9"
"lexington","MN","US","light","1200.0","I lIVE IN SHOREVIEW MN. WE WERE ON THE WAY TO THE D.Q. AROUND 6:45PM WE WENT TO THE ONE IN LEXINGTON WHICH IS APPROX. 10-15 MINUTES FRO","45.1425","-93.1630556","2005","9","16","19","0","2005","10","11"
"lindstrom","MN","US","light","300.0","Looked like a satellite&#44 but moved in all sorts of different directions at varying speeds.","45.3894444","-92.8477778","2009","5","6","0","45","2009","5","12"
"lindstrom","MN","US","rectangle","1800.0","Possible Chinese Lanterns seen in Excelsior&#44 MN July 4&#44 2008","45.3894444","-92.8477778","2008","7","4","21","0","2010","4","13"
"lino lakes","MN","US","other","30.0","I was sitting in my bed&#44 listening to my iPod when I looked out the windo and saw what at first I thought was an airplane.  So&#44 I looke","45.1602778","-93.0886111","2006","7","14","0","6","2006","7","16"
"lino lakes","MN","US","oval","60.0","silver object over Lino Lakes Minnesota","45.1602778","-93.0886111","2006","2","6","14","30","2006","2","14"
"little falls","MN","US","cylinder","180.0","It was a the size and shape of a soup can&#44 it glowed candy-apple red&#44 and traveled from zero to fast instantly and silently.","45.9763889","-94.3622222","2005","8","10","10","0","2005","10","11"
"little falls","MN","US","light","20.0","I was walking a dog with my cousin in Little falls&#44 MN atw about 10:00 p.m.  On our way back I looked up at the sky for no reason as di","45.9763889","-94.3622222","1999","8","15","22","0","2000","3","16"
"little falls","MN","US","other","2.0","Didn&#39t see object when I took the picture.  Noticed it while reviewing pictures.","45.9763889","-94.3622222","2005","5","23","21","20","2009","12","12"
"loman","MN","US","light","2100.0","Large red ball of light that multiplied into four separate lights at tree level&#44 white lights flying at high altitudes.","48.5127778","-93.8027778","2006","4","24","21","30","2006","7","16"
"long lake","MN","US","chevron","180.0","Stationary Chevron Shaped White Lights.","44.9866667","-93.5713889","2013","2","21","19","0","2013","2","28"
"longville","MN","US","light","600.0","It looked like a planet - but moved","46.9863889","-94.2111111","2005","7","13","1","0","2005","9","2"
"lutsen","MN","US","rectangle","20.0","A long shape with 4 to 5 lights that would go on and off in a row...then when lights were gone no shape in the sky...it was seen later","47.6472222","-90.6747222","2012","1","17","18","0","2012","1","24"
"lutsen","MN","US","unknown","120.0","Strobing Satellites ?","47.6472222","-90.6747222","2002","8","5","1","25","2002","8","16"
"madison lake","MN","US","light","120.0","Three orange lights in the sky.","44.2044444","-93.8152778","2014","2","7","19","50","2014","2","14"
"mahnomen","MN","US","oval","60.0","150- 200 feet away from object &#33&#33","47.3152778","-95.9683333","2001","3","28","1","35","2001","8","5"
"mankato","MN","US","changing","18000.0","((HOAX??))  The craft made things slow down and we blacked out a few seconds after we saw said craft.","44.1636111","-93.9991667","2011","5","27","14","30","2011","6","27"
"mankato","MN","US","cigar","900.0","bright objects in the sky that two us aircraft went over to investigate","44.1636111","-93.9991667","2002","8","19","20","30","2002","8","28"
"mankato","MN","US","diamond","300.0","I saw a bright light in the sky in North East direction .I thought is it Mars which was supposed to be brightest in the sky once some y","44.1636111","-93.9991667","2007","8","14","22","0","2008","7","5"
"mankato","MN","US","fireball","60.0","round green fireball","44.1636111","-93.9991667","2004","11","6","1","15","2004","11","9"
"mankato","MN","US","other","45.0","Four dim lights in a row&#44 flew over my head. One object or four seperate objects","44.1636111","-93.9991667","2000","12","10","3","30","2006","10","30"
"mankato","MN","US","other","180.0","Ball lightning phenom","44.1636111","-93.9991667","1995","6","29","22","45","2000","7","11"
"mankato","MN","US","other","600.0","black submarine shapes oject at ligh speed and orange blasts","44.1636111","-93.9991667","1988","6","1","19","0","2007","4","27"
"mankato","MN","US","oval","600.0","my girfriend and i saw an opaque outline of an oval elongated object with lights foreward&#44 midship and aft dissappear within an instant","44.1636111","-93.9991667","1990","7","1","22","0","2000","4","15"
"maple grove","MN","US","circle","180.0","Bright circle of light that hovers. Seen 5 different times. On film 3 times.","45.0725","-93.4555556","2012","4","23","9","30","2012","5","13"
"maple grove","MN","US","disk","14400.0","Craft FLEW IN FROM THE EAST AT A HIGH RATE OF SPEED AND STOPED INSTANTLY AND HUVERED FOR FOUR HOURS","45.0725","-93.4555556","2004","7","16","1","0","2004","7","25"
"maple grove","MN","US","disk","7200.0","muted grey disk object observed silently hovering with three light green oval lights - moved extremely quickly - darting from one area","45.0725","-93.4555556","2007","5","27","3","0","2007","6","12"
"maple grove","MN","US","fireball","180.0","Fireballs seen over Maple Grove MN","45.0725","-93.4555556","2011","9","21","21","30","2011","10","10"
"maple grove","MN","US","light","300.0","Very Bright object  and I mean Very Bright&#33  watched about 5 min. returned 15 min later gone","45.0725","-93.4555556","2005","11","7","19","0","2005","12","16"
"maple grove","MN","US","light","180.0","Orange ball of light flying across maple grove MN.  traveling at high speed and made no sound.","45.0725","-93.4555556","2008","8","22","21","0","2008","10","31"
"maple grove","MN","US","oval","60.0","It hovered above us for about 1 minute without a sound and then took off.","45.0725","-93.4555556","1999","9","22","23","45","2001","3","6"
"maple grove","MN","US","sphere","600.0","Daytime Sighting in Maple Grove","45.0725","-93.4555556","2010","11","12","15","30","2010","11","21"
"maple lake","MN","US","fireball","0.5","Green fireball north of Maple Lake&#44 Minnesota","45.2291667","-94.0016667","2009","10","17","21","30","2009","12","12"
"maplewood","MN","US","other","10.0","5 Bronze colored&#44 elliptical shaped objects in (<) formation&#44 travelling really fast from NW to SE on clear night.","44.9530556","-92.995","2001","11","19","23","45","2001","11","20"
"marcell","MN","US","circle","60.0","Brilliant bright white light that seemed to be floating across the sky and then suddenly disappeared.","47.5930556","-93.6905556","2011","9","25","18","10","2011","10","10"
"marietta","MN","US","light","120.0","Orange lights emit beams and a massive white light pulses with radiant haloes in a race across the sky.","45.0083333","-96.4172222","2013","12","27","18","0","2014","1","10"
"marietta","MN","US","light","120.0","&quot;Star&quot; glows orange and spins in vortex&#44 flies off at great speed.","45.0083333","-96.4172222","2013","12","27","17","30","2014","1","10"
"marietta","MN","US","light","60.0","Flickering orange &quot;star&quot; becomes transitory&#44 races across the sky.","45.0083333","-96.4172222","2013","12","23","19","0","2014","1","10"
"marshall","MN","US","light","10.0","Green&#44 orb-like UFO spotted outside Marshall&#44 MN.","44.4469444","-95.7880556","2010","2","20","22","0","2010","11","21"
"marshall","MN","US","triangle","5.0","A flattened out &quot;V&quot;&#44 made up of many pinpoints of light glided silently&#44 smoothly&#44 but quickly over-head","44.4469444","-95.7880556","2000","9","20","22","57","2000","9","21"
"mcgregor","MN","US","chevron","300.0","Huge&#44 stealth like craft passses over us with red and white lights&#44 only to be followed by squadrons of fighters in its path","46.6066667","-93.3136111","2003","8","30","23","59","2003","9","4"
"mcgregor","MN","US","other","300.0","Large V shaped aircfaft slowly flying overhead while other planes scramble to catch up.","46.6066667","-93.3136111","2003","8","30","23","55","2003","9","4"
"mcgregor","MN","US","other","5400.0","Very large&#44 slow moving&#44 wing shaped craft was chased by 3  F15&#39s. 4 white lights&#44 4 red lights.","46.6066667","-93.3136111","2003","8","30","23","55","2003","9","4"
"mcgregor","MN","US","triangle","120.0","We seen an Explosion over Ft. Riply&#44 MN&#44 at 13:00 on Jan 10 2012 along with lots of UFO Activity.","46.6066667","-93.3136111","2013","1","10","13","0","2013","2","4"
"mcgregor","MN","US","triangle","60.0","3 orange dots in triangle formation","46.6066667","-93.3136111","2012","8","19","22","0","2012","9","24"
"mcgregor","MN","US","triangle","105.0","At 11:55 pm on August 30th&#44 ten people who were gathered around a campfire in northern Minnesota witnessed a triangular shaped craft th","46.6066667","-93.3136111","2003","8","30","23","55","2003","9","4"
"medina","MN","US","light","120.0","Bright&#44 fast moving star-like object","45.0352778","-93.5822222","2007","8","3","22","46","2007","8","7"
"mentor","MN","US","oval","1800.0","Oval blueish Orb zig zaging as it moves and dissapears suddenly.","47.6983333","-96.1408333","2012","6","9","2","30","2012","8","5"
"milaca","MN","US","light","180.0","Ball of light in the sky","45.7558333","-93.6541667","2009","5","24","22","0","2009","6","9"
"millville","MN","US","oval","120.0","star shaped moving south to west in straight&#44 and up and down direction flashing and growing to return to star like self","44.2447222","-92.2955556","2003","4","9","3","30","2003","4","22"
"miltona","MN","US","circle","1200.0","Circular object follows car&#44 4 witnesses.","46.0441667","-95.2911111","1996","2","14","21","30","2000","9","21"
"minneapolis","MN","US","changing","180.0","Dark object  seen in early morning sky &#44 vanishes.","44.98","-93.2636111","2001","3","15","6","38","2001","3","16"
"minneapolis","MN","US","changing","120.0","A firery ball came from a high altitude at a steep angle in the northern sky. It leveled off and changed to a dome shape with a pulsati","44.98","-93.2636111","1965","8","8","23","10","1999","1","28"
"minneapolis","MN","US","circle","3600.0","UFO over mpls 5/28/2010.  ((NUFORC Note:  Possible sighting of Venus??  PD))","44.98","-93.2636111","2010","5","29","23","12","2010","6","3"
"minneapolis","MN","US","circle","6.0","Round white object over Minneapolis that disappeared","44.98","-93.2636111","2011","8","7","18","30","2011","8","21"
"minneapolis","MN","US","circle","300.0","Red Lights over Minneapolis","44.98","-93.2636111","2012","5","19","21","10","2012","5","29"
"minneapolis","MN","US","circle","300.0","A amber light with a surrounding halo was hovering above Wells Fargo Center for approximately 5 minutes on 3 separate occasions.  It wo","44.98","-93.2636111","2010","5","29","10","30","2010","6","3"
"minneapolis","MN","US","circle","30.0","Craft over wells fargo building","44.98","-93.2636111","2011","12","13","17","0","2012","5","13"
"minneapolis","MN","US","circle","12600.0","White high-altitude object suspended over Twin Cities and witnessed for 12 hours","44.98","-93.2636111","2004","8","19","18","0","2004","9","1"
"minneapolis","MN","US","circle","7200.0","large object minneapolis baffles experts.","44.98","-93.2636111","2004","8","19","16","0","2004","8","24"
"minneapolis","MN","US","cylinder","10.0","Silver cylindrical object; no wings; no vapor trail; no sound passing SE to NW just before sundown.","44.98","-93.2636111","2004","11","7","16","30","2004","11","9"
"minneapolis","MN","US","cylinder","120.0","Silver metallic cylinder moving slowly on Hwy 55 Minneapolis from east to west","44.98","-93.2636111","2004","11","12","13","15","2004","12","3"
"minneapolis","MN","US","disk","300.0","disc shaped craft seen over kenwood neighborhood Minneapolis","44.98","-93.2636111","2010","4","15","22","30","2010","5","12"
"minneapolis","MN","US","disk","20.0","white disk shaped object&#33","44.98","-93.2636111","2005","11","18","14","30","2005","12","16"
"minneapolis","MN","US","disk","120.0","Look to the clouds","44.98","-93.2636111","2004","10","15","23","0","2007","2","1"
"minneapolis","MN","US","disk","120.0","investigated light.  saw object moving toward me. circular not a helicopter.  Saw two occupants through &quot;windshield&quot;.  Looked human&#44 on","44.98","-93.2636111","1999","7","20","3","0","1999","10","2"
"minneapolis","MN","US","disk","1140.0","July 1947 around 5 pm I saw a gray disc-like object in the sky which newscaster Cedric Adams mentioned later","44.98","-93.2636111","1947","7","15","17","0","2005","4","16"
"minneapolis","MN","US","disk","10.0","In October 1967&#44 2 Disks sited heading north over Minneapolis MN.","44.98","-93.2636111","1967","10","1","20","0","2005","4","16"
"minneapolis","MN","US","disk","10.0","I saw a disk hovering above some suburbs with a light shinning down below before disappearing in a streak of light.","44.98","-93.2636111","1998","7","15","1","0","2007","10","8"
"minneapolis","MN","US","disk","60.0","Saucer Shaped Craft&#44 Late 70&#39s in suburban Minneapolis&#44 around 9pm.  seen at extremely close range of 40 feet","44.98","-93.2636111","1977","8","10","21","10","2003","10","31"
"minneapolis","MN","US","egg","600.0","5-6 silver&#44 egg-shaped craft desending one by one at early sunrise on Lake Calhoun in Minneapolis.","44.98","-93.2636111","1991","3","1","4","30","2000","6","6"
"minneapolis","MN","US","fireball","600.0","6 orange fireballs flying quickly above Minneapolis.","44.98","-93.2636111","2012","8","5","23","15","2012","8","19"
"minneapolis","MN","US","fireball","300.0","I was in uptown Minneapolis near the Ice House and got video of 6-8 bright orange lights floating across the sky.  Several people on th","44.98","-93.2636111","2012","8","18","0","0","2012","9","24"
"minneapolis","MN","US","fireball","3.0","A large&#44 green&#44 glowing ball of light moved from West to east in a sharp downward angle across the southern horizon.","44.98","-93.2636111","2008","12","24","1","40","2009","1","10"
"minneapolis","MN","US","fireball","600.0","seen three fireball type crafts hovering over local park as i was walking back from friends house. the center craft had a beem of green","44.98","-93.2636111","2004","3","7","1","37","2004","3","9"
"minneapolis","MN","US","fireball","1.0","bright light falling from sky","44.98","-93.2636111","2004","1","19","19","0","2006","12","7"
"minneapolis","MN","US","flash","1.0","green flash","44.98","-93.2636111","2006","3","13","4","38","2006","5","15"
"minneapolis","MN","US","flash","1.0","green flash","44.98","-93.2636111","2006","3","5","20","33","2006","5","15"
"minneapolis","MN","US","formation","20.0","20-30 orbs in birdlike formation heading east from west. City lights illuminated bottoms of orbs","44.98","-93.2636111","2008","4","16","21","5","2008","6","12"
"minneapolis","MN","US","formation","1200.0","Three faint blue triangles high in the sky.","44.98","-93.2636111","2003","9","4","3","15","2003","9","4"
"minneapolis","MN","US","formation","7200.0","Flying while in the Marine Corps in a AD Skuraider &amp; with a wing man&#44 at apprx 6&#44000 ft observed Four Red cly objects estimating at 20&#44","44.98","-93.2636111","1959","6","23","22","0","2004","1","17"
"minneapolis","MN","US","formation","900.0","Orange/blue light-ball cluster over downtown Minneapolis 1/17/13.","44.98","-93.2636111","2013","1","17","21","45","2013","2","4"
"minneapolis","MN","US","light","7.0","light moved from the nnw to the ssw then changed direction sharply and headed nnw&#44 diffuse red in color.","44.98","-93.2636111","2009","5","25","0","45","2009","6","9"
"minneapolis","MN","US","light","5.0","Minneapolis-two flashes of robin egg blue lightening behind clouds&#44 leaving sky lit a little lighter in that area for 45 minutes after.","44.98","-93.2636111","2001","11","26","22","5","2001","12","5"
"minneapolis","MN","US","light","5.0","I saw a light in the sky&#44 it was moving around at odd angles&#44 would disappear and reappear. I had pointed it out to two people who were","44.98","-93.2636111","2004","5","28","23","15","2004","6","18"
"minneapolis","MN","US","light","4.0","Flying from west to east nearly straight up from my location. Three dots in a string apearing to follow each other. Caught my Eye while","44.98","-93.2636111","2002","2","15","21","5","2002","3","19"
"minneapolis","MN","US","light","30.0","Appearing As A Shooting Star","44.98","-93.2636111","2005","11","9","19","5","2005","12","16"
"minneapolis","MN","US","light","300.0","About a dozen strange silent orange lights in a formation flew slowly over the night sky in Minneapolis&#44 MN","44.98","-93.2636111","2012","8","18","22","5","2012","8","19"
"minneapolis","MN","US","light","180.0","It was a beautiful summer day and me and my close friend were walking my girlfriend home from school we were about 15 years old at the","44.98","-93.2636111","1974","6","20","16","0","2003","11","8"
"minneapolis","MN","US","light","1500.0","UFO - Viewed From Downtown Minneapolis&#44 MN","44.98","-93.2636111","2009","9","19","21","55","2009","12","12"
"minneapolis","MN","US","light","20.0","Bright red light/s&#44 no noise&#44 moving moderate speed and low in east sky&#44 moving south to north.","44.98","-93.2636111","2013","7","4","22","30","2013","8","30"
"minneapolis","MN","US","light","900.0","Circling Shiny Objects","44.98","-93.2636111","2008","4","14","18","0","2008","6","12"
"minneapolis","MN","US","light","1200.0","A three-light object was observed hovering and moving above the Wells-Fargo Bldg. in downtown Minneapolis&#44 MN","44.98","-93.2636111","2008","6","2","22","30","2008","6","12"
"minneapolis","MN","US","light","10.0","Very bright star disappearing quickly (10sec)","44.98","-93.2636111","2001","10","13","19","55","2001","11","20"
"minneapolis","MN","US","light","600.0","From 4:35 p.m. to 4:45 p.m. on 6/24/99&#44 Minneapolis&#44 MN 55454&#44 on Washington Avenue (&quot;7 Corners&quot;)&#44 I saw in the north sky a bright whit","44.98","-93.2636111","1999","6","24","16","35","1999","7","5"
"minneapolis","MN","US","light","600.0","Orange objects over south Minneapolis sky","44.98","-93.2636111","2012","8","19","22","0","2012","9","24"
"minneapolis","MN","US","light","600.0","Bright star like objects","44.98","-93.2636111","2009","8","23","4","15","2009","8","27"
