"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"new martinsville","WV","US","disk","45.0","Orange Compact Disc Shaped UFO Seen Over West Virginia","39.6444444","-80.8577778","2003","3","8","20","0","2003","3","21"
"new martinsville","WV","US","light","600.0","Object that changes colors follows our car.","39.6444444","-80.8577778","1971","5","5","20","0","2012","4","18"
"normantown","WV","US","unknown","240.0","Stationary&#44 star-like white lights suddenly approached and passed directly overhead","38.8516667","-80.9366667","2009","11","26","18","30","2013","8","30"
"oak hill","WV","US","chevron","20.0","a large boomerang shaped craft with glowing pulsating front edge soared silently at about cloud level for about 25 secs on clear night","37.9722222","-81.1488889","2012","5","15","21","0","2012","12","20"
"oak hill","WV","US","fireball","2631600.0","Burning glowing sphere(sparks)","37.9722222","-81.1488889","1996","7","5","0","0","2004","6","4"
"oak hill","WV","US","formation","180.0","3 solid red lights in v formation(appeared at least 100ft wide)coming from the south. Slow moving  no noise","37.9722222","-81.1488889","2007","1","3","18","45","2007","2","1"
"oak hill","WV","US","unknown","360.0","They appeared to be flares and i would say they were about the size of a soda machine  each","37.9722222","-81.1488889","2012","2","20","22","0","2012","3","13"
"oakvale","WV","US","cylinder","2.0","Being followed by something unknown.......","37.3341667","-80.9627778","1988","9","12","23","30","2001","3","6"
"odd","WV","US","triangle","120.0","black triangular shaped aircraft photographed during the day.  ((NUFORC Note:  Object probably is a bat&#44 or a butterfly.  PD))","37.5933333","-81.1941667","2008","7","30","9","6","2008","10","31"
"ona","WV","US","triangle","300.0","Three-lighted triangular object&#44 slow moving outside Huntington&#44 West Virginia.","38.4247222","-82.2133333","2004","5","8","2","0","2004","6","4"
"panther","WV","US","light","300.0","It was about dark I was cleaning out my truck &#44I was listening to music  with the windows rolled up&#44 I can&#39t remember the exact date&#44 b","37.4833333","-81.8961111","2013","3","15","19","45","2014","1","24"
"parkersburg","WV","US","cigar","300.0","Cigar shaped silver shining object seen in clear daytime sky.","39.2666667","-81.5616667","2005","2","15","14","45","2005","5","11"
"parkersburg","WV","US","cigar","60.0","I observed May 14 2013 at 20:15hrs&#44 1 white cigar shaped obj. 20ft or more in length flying at low altitude (no jet stream).","39.2666667","-81.5616667","2013","5","14","20","15","2013","5","15"
"parkersburg","WV","US","circle","30.0","Large bright white light traveling quicky in the Northwest sky.","39.2666667","-81.5616667","2013","6","28","1","30","2013","7","3"
"parkersburg","WV","US","circle","180.0","Multi-colored craft hovering above me.","39.2666667","-81.5616667","1980","6","1","5","0","2012","10","30"
"parkersburg","WV","US","circle","10.0","the object gave off a light that illuminated the entire sky then disapated completely.","39.2666667","-81.5616667","2004","10","13","23","0","2005","5","24"
"parkersburg","WV","US","circle","60.0","Bright white light flying in the sky&#44 hovering and diapeared before our eyes.  ((NUFORC Note:  Satellite??  PD))","39.2666667","-81.5616667","2008","6","5","22","10","2008","6","12"
"parkersburg","WV","US","cylinder","120.0","Cylinder/cigar shaped &quot;light tube&quot; slowly climbs higher and higher","39.2666667","-81.5616667","1999","8","15","1","0","2003","8","28"
"parkersburg","WV","US","light","300.0","Several lights seen over Parkersburg&#44 WV","39.2666667","-81.5616667","2014","5","3","21","45","2014","5","8"
"parkersburg","WV","US","light","30.0","Hovering red light over Parkersburg.","39.2666667","-81.5616667","2013","6","21","22","50","2013","7","3"
"parkersburg","WV","US","light","30.0","Bright orange light moves rapidly across the sky and dissappears suddenly&#44 three witnesses.","39.2666667","-81.5616667","2012","8","25","22","30","2012","9","24"
"parkersburg","WV","US","light","30.0","On 5 Sep 2001&#44 at approx. 2049&#44A bright white light&#44 that swelled and disappeared&#44 was seen from Parkersburg&#44 WV in the north sky.","39.2666667","-81.5616667","2001","9","5","20","49","2001","10","12"
"parkersburg","WV","US","other","120.0","Four huge lights flying at me 150 feet off the ground...","39.2666667","-81.5616667","2001","5","26","17","0","2006","5","15"
"parkersburg","WV","US","oval","20.0","Saw a ufo on the way to school near a cow field.  ((NUFORC Note:  Student report.  PD))","39.2666667","-81.5616667","2005","5","15","7","45","2005","7","15"
"parkersburg","WV","US","unknown","240.0","Object made 3 - 90 degree turns and then disappeared.","39.2666667","-81.5616667","2009","8","27","21","0","2009","8","28"
"paw paw","WV","US","oval","2.0","I heard some yelling outside&#44 so i looked out my window and saw a bright white flash that zoomed off into the sky and dissapeared.","39.5319444","-78.4586111","2012","8","1","2","0","2012","8","5"
"pennsboro","WV","US","light","20.0","Blueish light seen wabbleing through the sky over pennsboro wv","39.285","-80.9686111","2012","8","6","22","0","2012","8","19"
"philippi","WV","US","teardrop","170.0","Bright blue/white orb forms hazy cloud&#44 changes shape to teardrop.  ((NUFORC Note:  Possible sighting of Venus.  PD))","39.1522222","-80.0405556","2012","4","3","21","45","2012","4","18"
"poca","WV","US","disk","120.0","Standing outside on front porch when strange disk shaped object flew over a hill and headed as if it was to land. One witness told anot","38.4722222","-81.8144444","1999","9","28","22","0","2002","7","1"
"point pleasant","WV","US","flash","18000.0","3 pulsating lights in small town West Virginia","38.8444444","-82.1372222","2012","9","22","23","30","2012","10","30"
"point pleasant","WV","US","triangle","3600.0","I saw a large triangular craft with 3 non flashing/blinking lights just above my car.","38.8444444","-82.1372222","1999","6","15","23","30","2003","9","4"
"point pleasant","WV","US","unknown","600.0","Strange object circles my backyard&#33","38.8444444","-82.1372222","1989","6","15","2","0","2013","4","12"
"point pleasant","WV","US","unknown","600.0","Odd lights in the sky around Point Pleasant WV.","38.8444444","-82.1372222","2013","7","25","2","43","2013","8","30"
"princeton","WV","US","circle","180.0","Light yellowish white circle of light looking like a full moon started moving&#44 descending down behind trees of horizon.","37.3661111","-81.1027778","2013","12","13","3","30","2013","12","23"
"princeton","WV","US","circle","2.0","blue orb and dream","37.3661111","-81.1027778","2007","4","4","10","0","2010","6","10"
"princeton","WV","US","cylinder","3600.0","UFO? over Princeton/Oakvale&#44 WV.","37.3661111","-81.1027778","2014","1","7","20","0","2014","1","10"
"princeton","WV","US","formation","1200.0","Sitting in wal-mart parking lot......noticed what appeared to be bright stars....after the sun went all the way down&#44 the lights remain","37.3661111","-81.1027778","2013","5","14","20","45","2013","6","2"
"princeton","WV","US","light","2400.0","Brite white star light object positioned from the E followed me to  my work site on Fri. a.m..","37.3661111","-81.1027778","2014","2","28","5","20","2014","3","18"
"princeton","WV","US","light","60.0","Cobalt bue lightning like flashes near I-77 exit 9 at Princeton&#44 WV.","37.3661111","-81.1027778","2014","2","2","22","0","2014","2","7"
"princeton","WV","US","other","60.0","Flat precise platinum line viewed low in sky&#44 descending at sharp angle&#44 tilted to show shape&#44 modified triangular&#44 immediately masked.","37.3661111","-81.1027778","2013","11","14","15","0","2013","12","23"
"princeton","WV","US","oval","2.0","neon blue orb streaking by Size of the moon almost at about 4 500 feet up in the air for 2 seconds the completely disappeared","37.3661111","-81.1027778","2011","7","28","12","20","2011","8","7"
"rachel","WV","US","light","40.0","Moving light gets swallowed up by the moon.","39.5183333","-80.3038889","2008","2","14","19","30","2008","3","4"
"rainelle","WV","US","unknown","1800.0","Witnessed floating&#44 slow moving object with wierd circular light outside of Rainelle&#44 WV.","37.9686111","-80.7672222","2014","4","20","22","0","2014","4","24"
"ranger","WV","US","triangle","900.0","Late night summer of 1979.  Three triangle shaped craft.","38.1205556","-82.1855556","1979","7","15","21","30","1998","11","1"
"ravenswood","WV","US","light","300.0","Bright red hovering circular light near Ravenswood.","38.9480556","-81.7611111","2013","7","4","21","30","2013","7","5"
"ravenswood","WV","US","light","60.0","Two bright lights in eastern hemisphere at a 45 degree angle","38.9480556","-81.7611111","2007","3","30","21","1","2007","4","27"
"ravenswood","WV","US","sphere","120.0","I was heading to bed and went out to smoke a cigarette and looked up in the sky and noticed an orange ball in the sky that turned red.","38.9480556","-81.7611111","2013","8","17","23","30","2013","8","30"
"reedsville","WV","US","sphere","300.0","2 smaller spheres dropped out of 1 largers sphere. Larger sphere was pewter &amp; 2 smaller sphere&#39s were pewter&#33  Samller sphere&#39s manuve","39.5105556","-79.7986111","1983","8","1","14","30","2012","3","13"
"reedsville","WV","US","triangle","60.0","Dark-colored&#44 silent&#44 hovering triangle with red and white lights.","39.5105556","-79.7986111","2013","10","15","23","30","2013","12","2"
"reedsville","WV","US","triangle","60.0","I saw the triangle lights more than once","39.5105556","-79.7986111","1997","7","15","1","0","2005","2","22"
"reedsville","WV","US","unknown","300.0","We got beam with a brilliant light from the sky.","39.5105556","-79.7986111","1999","7","15","3","0","2005","2","22"
"reedy","WV","US","changing","2700.0","It started like a bright star&#44then moved quickly across the sky&#44 changing colors.  ((NUFORC Note:  Star or planet??  PD))","38.8994444","-81.425","2007","5","15","23","0","2007","6","12"
"richwood","WV","US","formation","2.0","Monongahelia National Forest/Marlingto Road UFO Formation sighting.","38.2247222","-80.5333333","1996","8","15","19","0","2013","12","2"
"rio","WV","US","flash","10.0","Strange flash of light once every four minutes in distant space west of orions belt","39.1383333","-78.6702778","2012","2","26","20","45","2012","3","13"
"ripley","WV","US","circle","60.0","A round shiney object that was slower than a helicopter and like a ballon.","38.8186111","-81.7108333","2005","2","25","17","0","2005","4","16"
"rippon","WV","US","other","10.0","Round gold object with white &quot;wings&quot; near Rippon&#44 West Virginia.","39.2183333","-77.9055556","2002","5","1","17","30","2002","5","14"
"rivesville","WV","US","cross","180.0","Spherical object that turned into a cross pattern .","39.5297222","-80.1169444","2013","6","8","21","0","2013","7","3"
"rockport","WV","US","fireball","30.0","Fireball falling from sky but slow landed on ground and glowed for about 30 seconds then went out.","39.0741667","-81.5533333","2005","10","20","4","15","2005","11","3"
"rockport","WV","US","light","600.0","Horizontal bar of single blue and red lights in the southern sky with lights appearing to be about the size of large stars","39.0741667","-81.5533333","2006","3","11","5","30","2006","5","15"
"rockport","WV","US","light","600.0","Vertical line of three blue and red lights about three or four times the size of stars or planets well above the southern horizon.","39.0741667","-81.5533333","2006","3","11","5","30","2006","5","15"
"romney","WV","US","fireball","20.0","WE ARE WALKING TOWARDS MY HOUSE (ME AND MY FRIEND) AND A BIG ORANGE FIRE BALL JUST SITTING THERE IN THE SKY......WE DIDN&#39T KNOW WHAT TO","39.3419444","-78.7569444","2001","7","13","1","35","2003","3","21"
"romney","WV","US","light","60.0","This took place before sunset and appeared in the Eastern sky. It was in the shape of a flashlight (lighted part) and appeared for 10 s","39.3419444","-78.7569444","2009","9","19","23","50","2009","12","12"
"romney","WV","US","other","7200.0","Object never moved but  just stay n one place blinkiing red and blue lights&#44 in Romney &#39  ((NUFORC Note:  Possible star??  PD))","39.3419444","-78.7569444","2011","10","9","1","30","2011","10","10"
"romney","WV","US","unknown","600.0","2AM dog went crazy trying to hide-- no moonlight in room&#44 then object left and light came back.","39.3419444","-78.7569444","2007","5","8","2","0","2007","6","12"
"saint albans","WV","US","triangle","50.0","Orange lights in a triangular formation.","38.3855556","-81.8363889","2014","1","1","0","10","2014","1","10"
"saint marys","WV","US","light","420.0","Lt appeared in north and disappeared in the south over eastern Oh. 06:50","39.3916667","-81.2052778","2011","11","18","6","50","2011","12","12"
"saint marys","WV","US","unknown","10.0","A V-shape formation made up of approximately 8-10 lights.","39.3916667","-81.2052778","2008","10","31","0","0","2008","10","31"
"salem","WV","US","light","2100.0","star like light  that changes colors","39.2827778","-80.5591667","2008","9","1","23","0","2008","10","31"
"salem","WV","US","triangle","180.0","Triangular Shaped Object Seen on U.S. Rt. 50","39.2827778","-80.5591667","2006","7","15","22","0","2007","2","1"
"sandyville","WV","US","egg","300.0","Red Glowing Blimp-Like Object Hovering over a field","38.9058333","-81.6608333","2001","10","2","6","50","2001","10","12"
"scott depot","WV","US","changing","1200.0","Small red/orange balls of light seemed to rise from behind the trees floating slowly up in the air and hovering changing shape several.","38.4416667","-81.9169444","2013","1","24","11","7","2013","2","4"
"scott depot","WV","US","sphere","120.0","Orange orb and slow moving meteorites in Putnam County&#44 WV.","38.4416667","-81.9169444","2013","5","15","20","40","2013","6","2"
"scott depot","WV","US","unknown","180.0","Secret aircraft comunicating with unknown","38.4416667","-81.9169444","2014","2","27","3","5","2014","2","27"
"shady spring","WV","US","changing","3600.0","Colorful Objects in Night Sky over Shady Spring&#44 WV.  ((NUFORC Note:  Possible sighting of celestial body&#44 we suspect.  PD))","37.7055556","-81.0986111","2006","5","23","21","50","2006","7","16"
"shady spring","WV","US","rectangle","300.0","Self-contained glass box of fire","37.7055556","-81.0986111","2011","3","22","21","50","2011","3","23"
"shepherdstown","WV","US","rectangle","300.0","Four bright orange red lights in Shepherdstown&#44 WV.","39.43","-77.8044444","2013","8","17","21","10","2013","8","30"
"shepherdstown","WV","US","triangle","300.0","UFO over Shepherdstown&#44 WV on 10/31/02","39.43","-77.8044444","2002","10","31","22","30","2007","2","1"
"shinnston","WV","US","disk","180.0","silver disk  hovering with 3 red nonblinking lights&#44&#44&#44 watched for a minet and then it shot off","39.3955556","-80.3002778","2007","6","24","21","0","2007","8","7"
"shinnston","WV","US","triangle","300.0","Black Triangle with lights and no sound.","39.3955556","-80.3002778","2007","2","7","22","7","2008","3","31"
"sissonville","WV","US","formation","3.0","Six globe-like lights in a  semi-circular (stationary) formation.","38.5280556","-81.6311111","2006","8","4","21","45","2006","10","30"
"sissonville","WV","US","light","180.0","Three lights&#44 perfectly spaced apart&#44 moving irratically through the trees and then disappearing.","38.5280556","-81.6311111","2003","12","28","22","0","2004","1","17"
"sistersville","WV","US","fireball","1200.0","circular ball of fire&#44 dripping flames but not consumed.","39.5641667","-80.9961111","1965","7","15","14","0","2011","12","12"
"sophia","WV","US","disk","7200.0","((NUFORC Note:  Possible sighting of Venus in the western sky.  PD))  Object  with bright white lights.","37.7075","-81.2508333","2005","7","31","21","30","2005","10","11"
"south charleston","WV","US","light","7200.0","Highly erratic flight pattern by unknown object flying around multiple other common aircraft.","38.3683333","-81.6997222","2012","6","28","21","30","2012","7","4"
"south charleston","WV","US","teardrop","10.0","Lime colored&#44 teardrop&#44 bright light&#44 falling sraight down from sky.","38.3683333","-81.6997222","2011","11","19","22","12","2011","12","12"
"spencer","WV","US","light","60.0","The object was a bright light with a smaller one atop it moving erritacally plus fast then slow it moved S.E.","38.8019444","-81.3511111","2011","9","2","21","0","2011","10","10"
"spencer","WV","US","unknown","300.0","unidentified object appeared to be following contrail of jet airplane","38.8019444","-81.3511111","2008","9","18","18","40","2008","10","31"
"spring mills","WV","US","cigar","30.0","Cigar shaped craft over I-81 at truck stop .","39.5583333","-77.9541667","2001","6","15","16","0","2003","5","27"
"st. albans","WV","US","changing","30.0","Witness recalls recent witnessing of Unidentified object in WV skys.","38.3855556","-81.8363889","2000","2","6","6","30","2001","2","18"
"st. albans","WV","US","fireball","2.0","A green ball of gas&#44 somewhat resemblant of a meteor&#44 fell through the sky 2 days ago and disappeared after approximately 2 seconds.","38.3855556","-81.8363889","2009","2","13","8","50","2009","3","19"
"st. albans","WV","US","other","5.0","Bright object seemed to move at an amazing speed toward the area I was standing and paused for a moment&#44 then flew away.","38.3855556","-81.8363889","2003","11","25","18","50","2003","11","26"
"st. george","WV","US","sphere","300.0","orange light in south","39.1666667","-79.7025","2009","6","5","23","0","2009","8","5"
"st. marys","WV","US","disk","20.0","White disc-shaped object witnessed in West Virgina in mid-1960s","39.3916667","-81.2052778","1965","6","15","20","15","1999","10","2"
"summersville","WV","US","circle","600.0","UFO vanishes within seconds after observing for 10 minutes upon aircraft approach&#33","38.2811111","-80.8527778","2008","8","13","0","40","2008","10","31"
"summersville","WV","US","cylinder","30.0","Shiny&#44 silver cylinder type UFO near Veteran&#39s Day Parade.","38.2811111","-80.8527778","2012","11","10","14","15","2012","12","20"
"summersville","WV","US","cylinder","30.0","Large  white cylinder object heading northwest direction","38.2811111","-80.8527778","2009","4","16","15","0","2009","5","12"
"summersville","WV","US","disk","300.0","My wife and I saw a silvery disc flying above Rt. 19&#44 close to the hosp. It made no sound. It seemed to be rotating. It then flew up ne","38.2811111","-80.8527778","1999","4","25","13","0","1999","5","24"
"summersville","WV","US","oval","5.0","UFO flying west&#44 in daylight&#44 oval shape&#44 silver&#44 disappeared in about 5 seconds.","38.2811111","-80.8527778","2012","4","10","13","45","2012","4","18"
"summersville","WV","US","unknown","300.0","white square object moving very fast","38.2811111","-80.8527778","2006","3","25","13","0","2006","5","15"
"summit point","WV","US","other","5400.0","The object was conical&#44 changing colors and hung motionless in the sky.","39.2494444","-77.9588889","2003","1","31","5","45","2003","4","22"
"sutton","WV","US","circle","5.0","A large glowing circle sunk from the sky slowly and then shot off.","38.6644444","-80.71","2012","2","3","22","15","2012","2","10"
"sutton","WV","US","disk","600.0","Object in Early Morning Sky over Sutton&#44WV 3 witnesses","38.6644444","-80.71","1999","9","5","6","30","2006","10","30"
"sutton","WV","US","oval","20.0","Bright oval light floating through the sky in a straight line.","38.6644444","-80.71","2012","5","22","3","35","2012","5","29"
"talcott","WV","US","sphere","15.0","A sphere that looked like a white light came across the horizon from West to East&#44 an Air Force Jet followed about 3-4 sec later.","37.6513889","-80.7544444","1957","7","1","13","0","2008","7","5"
"tesla","WV","US","triangle","120.0","Moving stars in a triangle pattern over tesla west virginia. appeared to be in a camoflauge mode","38.6019444","-80.7036111","2005","5","19","4","0","2005","5","24"
"thurmond","WV","US","formation","120.0","Approximately 7:15 pm&#44 we looked into the sky and seen a formation of 4 red lights in a triangular shape&#44 but not a perfect triangle.","37.9613889","-81.0825","2014","2","22","19","15","2014","2","27"
"triadelphia","WV","US","disk","240.0","Craft hovered over the pond&#44 silently with its lights on.","40.0525","-80.6286111","1975","7","15","18","30","2011","5","2"
"twilight","WV","US","sphere","60.0","Bright objects moving in sky.","37.9272222","-81.6236111","2014","4","22","21","30","2014","4","24"
"union","WV","US","fireball","15.0","A slow and steadily moving brilliant ball of light with no tail beam","37.5913889","-80.5438889","1992","8","1","17","0","2008","7","5"
"valley head","WV","US","light","1200.0","Fleet of 30 UFO&#39s crossing E/W and N/S - very high blinking white red green in square.","38.545","-80.0361111","2013","12","4","21","5","2013","12","12"
"vienna","WV","US","formation","1800.0","10 orange single round lights traveling from NE to SW to West","39.3269444","-81.5486111","2012","7","21","22","30","2012","8","5"
"walton","WV","US","light","10.0","Circle of light flashed five times and took off and dissapeared","38.6388889","-81.4022222","2012","6","27","23","0","2012","7","4"
"warwood","WV","US","formation","3.0","Large formation of lights streaking east to west","40.1166667","-80.7","2007","11","28","20","30","2008","3","4"
"washington","WV","US","circle","615.0","Hovering circular white light with red and green flashing lights.","39.2611111","-81.6719444","2003","9","23","21","30","2003","9","24"
"washington county","WV","US","circle","120.0","A circle light in the Sky","39.2611111","-81.6719444","2002","6","25","18","35","2003","4","22"
"wayne","WV","US","other","5.0","Some kind of object was floating over one of my cows.","38.2213889","-82.4425","2001","8","1","6","0","2001","8","5"
"weirton","WV","US","disk","10.0","My Uncle Sam was driving to work very early one winter morning.  He lived down the street from my house.  As he approached my home in h","40.4188889","-80.5897222","1956","1","1","5","30","2000","1","7"
"weirton","WV","US","sphere","240.0","Upon coming home one evening in the early spring&#44 I saw in the eastern horizon three circular objects that looked like three full mooon","40.4188889","-80.5897222","1974","10","1","18","0","2000","1","7"
"west union","WV","US","circle","3600.0","A big ball was over our head and it did not seem from this world as i know?","37.5913889","-80.5438889","2013","8","16","0","0","2013","10","23"
"weston","WV","US","light","20.0","West Virginia call about 9:15 pm 08/07/2012 &#44 about bright slow moving light&#44 and other directional objects.","39.0383333","-80.4675","2012","8","7","21","15","2012","8","19"
"wheeling","WV","US","cylinder","120.0","Dark&#44 slow moving Cylinder  overhead in a  clear sky ((NUFORC Note:  Sighting by astronomer.  PD))","40.0638889","-80.7211111","2003","8","15","21","30","2004","9","29"
"wheeling","WV","US","fireball","5.0","Driving west on Interstate 70&#44 watched a bright green light passing above me moving heading west.  Was visable until it went behind hil","40.0638889","-80.7211111","1999","3","27","2","30","1999","4","26"
"wheeling","WV","US","fireball","600.0","Round red-orange lights rising in the distant sky&#44 hovering briefly then fading away.","40.0638889","-80.7211111","2013","7","5","21","45","2013","8","30"
"wheeling","WV","US","light","5.0","Lasted for about 3-5 seconds.","40.0638889","-80.7211111","2004","6","27","23","11","2004","7","8"
"wheeling","WV","US","light","300.0","8 yellow lights floating over horizon","40.0638889","-80.7211111","2011","6","11","22","30","2011","6","12"
"wheeling","WV","US","light","20.0","Two lights&#44 in close proximity (approximately 3-4 degrees apart&#44 very bright (brighter than venus) and without flicker&#44 in the NNE. . .","40.0638889","-80.7211111","2007","3","30","21","0","2007","4","27"
"wheeling","WV","US","light","900.0","A star? satellite? space station? OR???????????  ((NUFORC Note:  Possible sighting of Jupiter??  PD))","40.0638889","-80.7211111","2007","9","11","22","0","2007","10","8"
"wheeling","WV","US","light","10.0","Missing time after seeing something that looked like the Northern lights.","40.0638889","-80.7211111","1986","10","1","22","0","2002","1","11"
"wheeling","WV","US","light","10.0","Brigh light just blinked out. ((Space debris event??))","40.0638889","-80.7211111","2004","6","26","20","49","2004","7","8"
"wheeling","WV","US","light","600.0","Red lights following each other but not in any type of formation","40.0638889","-80.7211111","2012","9","14","20","15","2012","9","24"
"wheeling","WV","US","light","600.0","Was out in backyard stargazing I guess you could say&#44 when I notice what looked like a bright star&#44 and that&#39s what I thought it was to","40.0638889","-80.7211111","1995","4","23","1","30","2002","9","6"
"wheeling","WV","US","other","60.0","Looked like it was playing tag with the stars","40.0638889","-80.7211111","2004","6","19","22","43","2004","6","23"
"wheeling","WV","US","oval","300.0","yellow or orange lights east bound on I-70 over wheeling wv.","40.0638889","-80.7211111","2011","7","4","22","10","2011","7","6"
"wheeling","WV","US","sphere","600.0","They would slow down and speed up.","40.0638889","-80.7211111","2004","7","21","18","15","2004","7","25"
"wheeling","WV","US","triangle","30.0","Huge triangular light formation","40.0638889","-80.7211111","2000","4","28","21","0","2000","5","3"
"wheeling","WV","US","unknown","300.0","The sky lit up blue lighting the entire surface around us.   ((NUFORC Note:  Possible meteor.  PD))","40.0638889","-80.7211111","2004","10","24","23","25","2004","10","27"
"whitesville","WV","US","rectangle","2.0","On film @ angelanwv youtube. http://m.youtube.com/watch?v=A67fxy0O78s We had a windstorm on 6-29-12 that caused a blackout until 7-4-12","37.9747222","-81.5291667","2012","7","1","23","0","2012","8","5"
"williamson","WV","US","cylinder","7200.0","An object was spotted hovering near Williamson&#44 W.Va. during the daytime witnessed by many.","37.6741667","-82.2775","2012","10","16","15","0","2012","10","30"
"williamstown","WV","US","circle","3.0","Large Ball of White Light Falling Slowly from Sky","39.4005556","-81.4483333","2003","12","8","1","0","2003","12","9"
"willow island","WV","US","circle","120.0","Round silver ball above the Ohio river.","39.3583333","-81.3083333","2008","1","31","13","0","2008","2","14"
"winfield","WV","US","fireball","300.0","west virginia&#44 winfield -fire in the sky","38.5330556","-81.8936111","2000","11","8","22","0","2000","12","2"
"alcova","WY","US","light","7.0","A mysterious shooting star heads straight for our car but dissapears before it hits us.","42.5522222","-106.7158333","2013","10","23","21","15","2013","11","11"
"atlantic city","WY","US","light","30.0","bright shiny red globe moving slow but able to change direction quickly","42.4966667","-108.73","1997","8","22","23","30","2005","5","24"
"baggs","WY","US","oval","60.0","blue florecent oval with a red long tail&#44saw it out of a window&#44went from the west to the east at high rate of speed&#44went into a cloud","41.0358333","-107.6569444","2002","9","6","21","0","2002","9","19"
"big sandy","WY","US","light","1200.0","Two lights hoving in 2 diffent parts of the night sky&#44 changing colors&#44 slightly shifting about fixed points.((NUFORC Note:  Stars?PD))","42.6333333","-109.465","2006","7","18","2","30","2006","10","30"
"bill","WY","US","light","3.0","Bright Green Light With A Trail (Shaped like a Meteor) Descending Very Rapidly&#44 then abruptly turning","43.2319444","-105.2597222","2012","6","20","12","42","2012","7","4"
"bosler","WY","US","unknown","120.0","Women pass through Bosler&#44 Wyoming twice without turning around.","41.5761111","-105.6947222","2002","10","15","18","0","2003","10","31"
"buffalo","WY","US","cylinder","180.0","Small&#44 clear&#44 blinking object seen in northern Wyoming","44.3483333","-106.6983333","1999","7","1","22","30","2001","4","28"
"buffalo","WY","US","disk","3.0","Black dinner plate size crab like object that moved on the ground.","44.3483333","-106.6983333","2010","12","17","18","15","2011","1","5"
"buffalo","WY","US","light","1800.0","Re-occurring for last month hovering light with 30 min duration&#44 descends below mnt horizon .  ((NUFORC Note:  Venus??  PD))","44.3483333","-106.6983333","2013","12","9","18","30","2013","12","12"
"casper","WY","US","chevron","3.0","Unexplained over Casper.","42.8666667","-106.3125","2013","11","7","1","45","2013","11","11"
"casper","WY","US","circle","2700.0","It Was circular and had red green blue and purple lights.  ((NUFORC Note:  Possible sighting of a twinkling star??  PD))","42.8666667","-106.3125","2011","9","12","20","30","2011","10","10"
"casper","WY","US","circle","1800.0","The fastest most nimble flying whatever I have ever seen.","42.8666667","-106.3125","2014","2","25","2","20","2014","2","27"
"casper","WY","US","circle","3600.0","UFO Sighting in Casper&#44 Wy. in summer of 1976","42.8666667","-106.3125","1976","7","25","18","0","2005","9","2"
"casper","WY","US","cylinder","1800.0","On the paper route two cylinder shaped craft with brights lights in the center&#44 preformed sparatic movements in the sky.","42.8666667","-106.3125","2004","4","30","4","30","2004","5","10"
"casper","WY","US","light","300.0","Bright object observed and photographed","42.8666667","-106.3125","2005","2","23","14","0","2005","2","24"
"casper","WY","US","light","5.0","Fast moving stars flying in a V formation.","42.8666667","-106.3125","2007","9","2","22","30","2007","10","8"
"casper","WY","US","light","30.0","Object traveled across sky&#44 rapidly accelerated&#44 and disappeared.","42.8666667","-106.3125","2011","7","20","22","13","2011","8","7"
"casper","WY","US","light","120.0","A light about the brightness of a star doing figure eights and circles.","42.8666667","-106.3125","2011","8","20","23","0","2011","8","21"
"casper","WY","US","light","600.0","Large gold glowing ball of light that flies west to east and disappears","42.8666667","-106.3125","2012","8","23","21","30","2012","9","24"
"casper","WY","US","light","5400.0","8 objects viewed at different times that pulsated and flew upward in a spiral pattern","42.8666667","-106.3125","2006","6","28","22","0","2006","7","16"
"casper","WY","US","oval","120.0","14yr old female sees oval shaped&#44 distortion in sky with 3 lights on back","42.8666667","-106.3125","2000","6","13","22","0","2010","5","12"
"casper","WY","US","rectangle","1200.0","A CD case like craft hovered for 20 minutes over mountian line.","42.8666667","-106.3125","2005","6","6","15","52","2005","6","20"
"casper","WY","US","sphere","21600.0","Multiple&#44 white&#44 sphericle craft pretending to be stars that stay still sometimes &amp; move other times over Casper&#44 Wy","42.8666667","-106.3125","2011","1","17","20","0","2011","1","31"
"casper","WY","US","sphere","20.0","Saw a green orb floating/flying object above me while driving.","42.8666667","-106.3125","2012","11","7","19","30","2012","11","19"
"casper","WY","US","sphere","60.0","My wife and I witnessed a craft hovering over the city of Casper&#44 Wyoming. The craft hovered for a few moments then sped off to the Sou","42.8666667","-106.3125","1999","11","23","22","30","1999","12","16"
"casper","WY","US","triangle","30.0","Saw 1 UFO far off making shapes&#44 another UFO snuck up on me from the same direction. Flew close to me and turned East. I ran","42.8666667","-106.3125","1999","9","11","20","0","1999","11","17"
"casper","WY","US","triangle","180.0","back oObserved a boomerang shaped object travelling roughly S to N at 2:18 a.m. looking toward the east. The object was pale&#44 luminous","42.8666667","-106.3125","1998","11","12","2","25","2000","4","1"
"casper","WY","US","triangle","15.0","I went out on the front porch while letting my dogs out and while looking up at the stars  i detected some moving lights to my right an","42.8666667","-106.3125","2013","7","29","1","30","2013","8","30"
"casper","WY","US","triangle","600.0","4 triangular orange and red lighted in casper&#44 wyoming","42.8666667","-106.3125","2004","2","14","22","25","2004","3","2"
